-0.48870;-0.85317;8.4126
-0.50564;-0.86275;0.0000
-0.96185;-0.094835;16.930
-0.97938;-0.086647;8.4170
-0.99692;-0.078459;0.0000
-0.97746;-0.10619;8.4164
-0.99519;-0.097948;0.0000
-0.96483;-0.057001;16.933
-0.98203;-0.048130;8.4184
-0.99923;-0.039260;0.0000
-0.98087;-0.067730;8.4178
-0.99827;-0.058798;0.0000
-0.96632;-0.019073;16.935
-0.98316;-0.0095364;8.4196
-1.0000;0.0000;0.0000
-0.98277;-0.029166;8.4190
-0.99981;-0.019556;0.0000
-0.96631;0.018892;16.938
-0.98277;0.029075;8.4207
-0.99923;0.039259;0.0000
-0.98316;0.0094458;8.4203
-0.99981;0.019556;0.0000
-0.96482;0.056832;16.940
-0.98087;0.067645;8.4219
-0.99692;0.078458;0.0000
-0.98203;0.048046;8.4216
-0.99827;0.058797;0.0000
-0.96184;0.094684;16.942
-0.97745;0.10611;8.4229
-0.99307;0.11754;0.0000
-0.97938;0.086571;8.4227
-0.99519;0.097948;0.0000
-0.95738;0.13238;16.943
-0.97253;0.14441;8.4230
-0.98769;0.15643;0.0000
-0.97522;0.12496;8.4229
-0.99058;0.13695;0.0000
-0.38735;-0.88556;16.903
-0.40300;-0.89685;8.4036
-0.38502;-0.90472;8.4036
-0.40072;-0.91620;0.0000
-0.38268;-0.92388;0.0000
-0.35228;-0.90009;16.901
-0.36748;-0.91198;8.4026
-0.34920;-0.91914;8.4026
-0.36443;-0.93123;0.0000
-0.34612;-0.93819;0.0000
-0.31667;-0.91322;16.904
-0.33140;-0.92570;8.4038
-0.31285;-0.93214;8.4038
-0.32759;-0.94482;0.0000
-0.30902;-0.95106;0.0000
-0.28058;-0.92494;16.908
-0.29480;-0.93800;8.4061
-0.27601;-0.94370;8.4061
-0.29024;-0.95695;0.0000
-0.27144;-0.96246;0.0000
-0.24405;-0.93523;16.913
-0.25775;-0.94884;8.4084
-0.23875;-0.95380;8.4084
-0.25244;-0.96761;0.0000
-0.23345;-0.97237;0.0000
-0.95145;0.16987;16.941
-0.96612;0.18248;8.4221
-0.98079;0.19509;0.0000
-0.96957;0.16315;8.4220
-0.98444;0.17574;0.0000
-0.94405;0.20709;16.938
-0.95821;0.22027;8.4207
-0.97237;0.23345;0.0000
-0.96242;0.20109;8.4206
-0.97678;0.21426;0.0000
-0.93520;0.24399;16.935
-0.94883;0.25772;8.4193
-0.96246;0.27144;0.0000
-0.95378;0.23872;8.4191
-0.96761;0.25244;0.0000
-0.20715;-0.94408;16.917
-0.22030;-0.95822;8.4104
-0.20112;-0.96243;8.4105
-0.21426;-0.97678;0.0000
-0.19509;-0.98079;0.0000
-0.16993;-0.95148;16.922
-0.18251;-0.96613;8.4125
-0.16318;-0.96958;8.4126
-0.17574;-0.98444;0.0000
-0.15643;-0.98769;0.0000
-0.92490;0.28052;16.933
-0.93798;0.29477;8.4183
-0.95106;0.30902;0.0000
-0.94368;0.27598;8.4181
-0.95695;0.29024;0.0000
-0.91318;0.31661;16.933
-0.92569;0.33136;8.4184
-0.93819;0.34612;0.0000
-0.93212;0.31281;8.4182
-0.94482;0.32759;0.0000
-0.13244;-0.95740;16.927
-0.14444;-0.97255;8.4150
-0.12499;-0.97524;8.4152
-0.13695;-0.99058;0.0000
-0.11754;-0.99307;0.0000
-0.094755;-0.96185;16.932
-0.10615;-0.97746;8.4178
-0.086607;-0.97939;8.4180
-0.097948;-0.99519;0.0000
-0.078458;-0.99692;0.0000
-0.90004;0.35220;16.936
-0.91196;0.36744;8.4197
-0.92388;0.38268;0.0000
-0.91912;0.34916;8.4194
-0.93123;0.36443;0.0000
-0.056918;-0.96482;16.937
-0.067688;-0.98087;8.4203
-0.048089;-0.98203;8.4204
-0.058797;-0.99827;0.0000
-0.039259;-0.99923;0.0000
-0.018995;-0.96631;16.941
-0.029127;-0.98277;8.4222
-0.0094974;-0.98315;8.4224
-0.019556;-0.99981;0.0000
0.0000;-1.0000;0.0000
-0.88552;0.38725;16.939
-0.89683;0.40296;8.4214
-0.90814;0.41866;0.0000
-0.90470;0.38497;8.4211
-0.91620;0.40072;0.0000
0.018957;-0.96630;16.943
0.0094786;-0.98315;8.4233
0.029108;-0.98277;8.4233
0.019556;-0.99981;0.0000
0.039260;-0.99923;0.0000
-0.86964;0.42171;16.942
-0.88032;0.43785;8.4229
-0.89101;0.45399;0.0000
-0.88889;0.42018;8.4225
-0.89976;0.43638;0.0000
-0.85241;0.45551;16.944
-0.86245;0.47207;8.4236
-0.87250;0.48862;0.0000
-0.87171;0.45475;8.4232
-0.88193;0.47137;0.0000
0.056882;-0.96481;16.943
0.048071;-0.98202;8.4231
0.067670;-0.98087;8.4231
0.058798;-0.99827;0.0000
